-0.5 -0.5 0.7071067811865476 2.893552026962543 2.910821502073502 2.25413352241842 2.445787867503014 20 6 16.00000019849151
-0.5 -0.46875 0.6853660062331659 2.893548366879195 2.910817774710132 2.254130282394989 2.44578458641292 20 6 15.99995518654805
-0.5 -0.4375 0.6643841132959156 2.893514855638982 2.910783647458529 2.25410061715859 2.445754545173833 20 6 15.99954307043525
-0.5 -0.40625 0.6442352540027595 2.893312584031306 2.910577657479312 2.253921559416274 2.445573217837103 20 6 15.99705584459124
-0.5 -0.375 0.625 2.892455467442214 2.909704781282776 2.253162803841172 2.444804843623299 20 6 15.98652165158811
-0.5 -0.34375 0.6067652449671125 2.88976693144334 2.906966779019962 2.250782733426465 2.442394586184498 20 6 15.953534238852
-0.5 -0.3125 0.5896238207535377 2.883247403887715 2.9003271029275 2.245010877427201 2.436549394247429 20 6 15.87388509618809
-0.5 -0.28125 0.5736737422089319 2.870590494528948 2.887436234735076 2.233804762175699 2.425200076498835 20 6 15.72059389168246
-0.5 -0.25 0.5590169943749475 2.850340104159991 2.866810003693865 2.215876617194378 2.4070391812061 20 6 15.47877893352275
-0.5 -0.21875 0.5457577873929056 2.8229382288596 2.838897733391481 2.191627669981139 2.38246435237301 20 6 15.15767030256935
-0.5 -0.1875 0.5340002340823456 2.79080572785305 2.806166063340727 2.163223041996095 2.353654754020057 20 6 14.78894599697314
-0.5 -0.15625 0.5238454566950066 2.75743431285028 2.772174002341156 2.133776500079398 2.323753273912784 20 6 14.41361700862628
-0.5 -0.125 0.5153882032022076 2.726250170281268 2.7404134034375 2.106324919098973 2.295837698625126 20 6 14.06877970564157
-0.5 -0.09375 0.5087131436281158 2.699914724249108 2.713595038463237 2.083200817127723 2.272287777518021 20 6 13.78129153862904
-0.5 -0.0625 0.5038911092686593 2.680171919001449 2.693493131856947 2.065905836449903 2.254650925030058 20 6 13.56769082107504
-0.5 -0.03125 0.5009756106837937 2.668012713231247 2.681114181684178 2.05527289454412 2.243797087863928 20 6 13.43686221172395
-0.5 0 0.5 2.66391362213532 2.676941271582961 2.051691697720837 2.24013957601402 20 6 13.39287242127173
-0.5 0.03125 0.5009756106837937 2.668012713231247 2.681114181684178 2.05527289454412 2.243797087863928 20 6 13.43686221172395
-0.5 0.0625 0.5038911092686593 2.680171919001449 2.693493131856947 2.065905836449903 2.254650925030058 20 6 13.56769082107504
-0.5 0.09375 0.5087131436281158 2.699914724249108 2.713595038463237 2.083200817127723 2.272287777518021 20 6 13.78129153862904
-0.5 0.125 0.5153882032022076 2.726250170281268 2.7404134034375 2.106324919098973 2.295837698625126 20 6 14.06877970564157
-0.5 0.15625 0.5238454566950066 2.75743431285028 2.772174002341156 2.133776500079398 2.323753273912784 20 6 14.41361700862628
-0.5 0.1875 0.5340002340823456 2.79080572785305 2.806166063340727 2.163223041996095 2.353654754020057 20 6 14.78894599697314
-0.5 0.21875 0.5457577873929056 2.8229382288596 2.838897733391481 2.191627669981139 2.38246435237301 20 6 15.15767030256935
