-0.25 -0.25 0.3535533905932738 0
-0.25 -0.21875 0.3321920566479578 0
-0.25 -0.1875 0.3125 0
-0.25 -0.15625 0.2948119103767688 0
-0.25 -0.125 0.2795084971874737 0
-0.25 -0.09375 0.2670001170411728 0
-0.25 -0.0625 0.2576941016011038 0
-0.25 -0.03125 0.2519455546343297 0
-0.25 0 0.25 0
-0.25 0.03125 0.2519455546343297 0
-0.25 0.0625 0.2576941016011038 0
-0.25 0.09375 0.2670001170411728 0
-0.25 0.125 0.2795084971874737 0
-0.25 0.15625 0.2948119103767688 0
-0.25 0.1875 0.3125 61.93787816634192
-0.25 0.21875 0.3321920566479578 61.93787816634192
-0.25 0.25 0.3535533905932738 61.93787816634192

-0.21875 -0.25 0.3321920566479578 0
-0.21875 -0.21875 0.3093592167691145 0
-0.21875 -0.1875 0.2881107642904027 0
-0.21875 -0.15625 0.2688226645950821 0
-0.21875 -0.125 0.2519455546343297 0
-0.21875 -0.09375 0.2379929095582471 0
-0.21875 -0.0625 0.2275034340400162 0
-0.21875 -0.03125 0.2209708691207961 0
-0.21875 0 0.21875 0
-0.21875 0.03125 0.2209708691207961 0
-0.21875 0.0625 0.2275034340400162 0
-0.21875 0.09375 0.2379929095582471 0
-0.21875 0.125 0.2519455546343297 0
-0.21875 0.15625 0.2688226645950821 0
-0.21875 0.1875 0.2881107642904027 61.93787816634192
-0.21875 0.21875 0.3093592167691145 61.93787816634192
-0.21875 0.25 0.3321920566479578 61.93787816634192

-0.1875 -0.25 0.3125 0
-0.1875 -0.21875 0.2881107642904027 0
-0.1875 -0.1875 0.2651650429449553 0
-0.1875 -0.15625 0.2440703023720829 0
-0.1875 -0.125 0.2253469547164993 0
-0.1875 -0.09375 0.2096313728906053 0
-0.1875 -0.0625 0.1976423537605237 0
-0.1875 -0.03125 0.1900863290718194 0
-0.1875 0 0.1875 0
-0.1875 0.03125 0.1900863290718194 0
-0.1875 0.0625 0.1976423537605237 0
-0.1875 0.09375 0.2096313728906053 0
-0.1875 0.125 0.2253469547164993 0
-0.1875 0.15625 0.2440703023720829 0
-0.1875 0.1875 0.2651650429449553 61.93787816634192
-0.1875 0.21875 0.2881107642904027 61.93787816634192
-0.1875 0.25 0.3125 61.93787816634192

-0.15625 -0.25 0.2948119103767688 0
-0.15625 -0.21875 0.2688226645950821 0
-0.15625 -0.1875 0.2440703023720829 0
-0.15625 -0.15625 0.2209708691207961 0
-0.15625 -0.125 0.2000976324197765 0
-0.15625 -0.09375 0.1822172467139156 0
-0.15625 -0.0625 0.1682864002229532 0
-0.15625 -0.03125 0.1593443597997745 0
-0.15625 0 0.15625 0
-0.15625 0.03125 0.1593443597997745 0
-0.15625 0.0625 0.1682864002229532 0
-0.15625 0.09375 0.1822172467139156 17.08094041636755
-0.15625 0.125 0.2000976324197765 17.08094041636755
-0.15625 0.15625 0.2209708691207961 17.08094041636755
-0.15625 0.1875 0.2440703023720829 21.74200082042868
-0.15625 0.21875 0.2688226645950821 21.74200082042868
-0.15625 0.25 0.2948119103767688 21.74200082042868

-0.125 -0.25 0.2795084971874737 0
-0.125 -0.21875 0.2519455546343297 0
-0.125 -0.1875 0.2253469547164993 0
-0.125 -0.15625 0.2000976324197765 0
-0.125 -0.125 0.1767766952966369 0
-0.125 -0.09375 0.15625 0
-0.125 -0.0625 0.1397542485937369 0
-0.125 -0.03125 0.1288470508005519 0
-0.125 0 0.125 0
-0.125 0.03125 0.1288470508005519 0
-0.125 0.0625 0.1397542485937369 0
-0.125 0.09375 0.15625 17.08094041636755
-0.125 0.125 0.1767766952966369 17.08094041636755
-0.125 0.15625 0.2000976324197765 17.08094041636755
-0.125 0.1875 0.2253469547164993 21.74200082042868
-0.125 0.21875 0.2519455546343297 21.74200082042868
-0.125 0.25 0.2795084971874737 21.74200082042868

-0.09375 -0.25 0.2670001170411728 0
-0.09375 -0.21875 0.2379929095582471 0
-0.09375 -0.1875 0.2096313728906053 0
