-0.5 -0.5 0.7071067811865476 2.893552026962543 0 -3.018184315808718 2.910821502073502 0 -3.25888260861311 2.25413352241842 2.492229675140389e-261 -2.788974973185075 2.445787867503014 2.492229675140389e-261 -12.70766611387192 2.544837645241014 -4.962287670619997e-08 -0.9310423979100677 0.9574072293485794 2.492229675140389e-261 -0.1814430852161854 1.963311173641143 2.492229675140389e-261 -7.538967450894988
-0.5 -0.46875 0.6853660062331659 2.893548366879195 0 -3.018179672975442 2.910817774710132 0 -3.258877889017281 2.254130282394989 2.492229675140389e-261 -2.788970936608675 2.44578458641292 2.492229675140389e-261 -12.70764931766177 2.544824773169705 1.120336298838733e-05 -0.9310274967581246 0.9574063084991118 2.492229675140389e-261 -0.1814418277757378 1.963308831829297 2.492229675140389e-261 -7.538955417422322
-0.5 -0.4375 0.6643841132959156 2.893514855638982 0 -3.01813716427951 2.910783647458529 0 -3.258834677492635 2.25410061715859 2.492229675140389e-261 -2.788933978614705 2.445754545173833 2.492229675140389e-261 -12.70749553415354 2.544706920110341 0.0001142323911869219 -0.9308910665473353 0.9573978774259166 2.492229675140389e-261 -0.1814303150808591 1.963287390446661 2.492229675140389e-261 -7.5388452405724
-0.5 -0.40625 0.6442352540027595 2.893312584031306 0 -3.017880602733089 2.910577657479312 0 -3.258573873684445 2.253921559416274 2.492229675140389e-261 -2.78871091667885 2.445573217837103 2.492229675140389e-261 -12.70656732155659 2.543995640676397 0.0007360388521900916 -0.9300676889370419 0.9573469919771039 2.492229675140389e-261 -0.1813608353288933 1.963157969307989 2.492229675140389e-261 -7.538180221934182
-0.5 -0.375 0.625 2.892455467442214 0 -3.016793779232142 2.909704781282776 0 -3.257469073150911 2.253162803841172 2.492229675140389e-261 -2.787765969239581 2.444804843623299 2.492229675140389e-261 -12.70263433732888 2.540983028969136 0.003369587102973399 -0.9265806797049453 0.9571314424419093 2.492229675140389e-261 -0.181066610421271 1.962609507997741 2.492229675140389e-261 -7.535362265043434
-0.5 -0.34375 0.6067652449671125 2.88976693144334 0 -3.013388313165703 2.906966779019962 0 -3.254007211902415 2.250782733426465 2.492229675140389e-261 -2.784804728778809 2.442394586184498 2.492229675140389e-261 -12.6903005291456 2.531547940660703 0.01161644028700067 -0.9156639394534176 0.9564561158121736 2.492229675140389e-261 -0.1801457255429717 1.960888669930035 2.492229675140389e-261 -7.526523453711988
-0.5 -0.3125 0.5896238207535377 2.883247403887715 0 -3.005152643752388 2.9003271029275 0 -3.245634757289515 2.245010877427201 2.492229675140389e-261 -2.777641375901724 2.436549394247429 2.492229675140389e-261 -12.66040979411806 2.508759233326533 0.03152872595297743 -0.8893220018496159 0.9548235265143009 2.492229675140389e-261 -0.1779252985262947 1.956712919220518 2.492229675140389e-261 -7.505092537646693
-0.5 -0.28125 0.5736737422089319 2.870590494528948 0 -2.989252081269619 2.887436234735076 0 -3.229468593825522 2.233804762175699 2.492229675140389e-261 -2.763803936841497 2.425200076498835 2.492229675140389e-261 -12.60245215042336 2.464872735479828 0.06985152707938426 -0.8386924006914062 0.9516747834282306 2.492229675140389e-261 -0.1736654352413499 1.948595743770164 2.492229675140389e-261 -7.463502071161795
-0.5 -0.25 0.5590169943749475 2.850340104159991 0 -2.964042547911597 2.866810003693865 0 -3.203834332308765 2.215876617194378 2.492229675140389e-261 -2.741849543525055 2.4070391812061 2.492229675140389e-261 -12.50991612300171 2.395575827381706 0.1303052666193112 -0.7590077349647661 0.9466956942823475 2.492229675140389e-261 -0.1669878393649972 1.935584740815589 2.492229675140389e-261 -7.397022608319154
-0.5 -0.21875 0.5457577873929056 2.8229382288596 0 -2.930351339280913 2.838897733391481 0 -3.169569805531228 2.191627669981139 2.492229675140389e-261 -2.712488524893187 2.38246435237301 2.492229675140389e-261 -12.38506902073639 2.303452646645503 0.2105824243576637 -0.6535456876512356 0.9400781691529738 2.492229675140389e-261 -0.1582178958728901 1.917945052967753 2.492229675140389e-261 -7.307249341966958
-0.5 -0.1875 0.5340002340823456 2.79080572785305 0 -2.891408380093576 2.806166063340727 0 -3.12995830676865 2.163223041996095 2.492229675140389e-261 -2.678540536925158 2.353654754020057 2.492229675140389e-261 -12.23919166048412 2.19756603087732 0.3027635007567155 -0.5329517452648953 0.9325021248093821 2.492229675140389e-261 -0.1483156864785665 1.897233625836975 2.492229675140389e-261 -7.202353142375362
-0.5 -0.15625 0.5238454566950066 2.75743431285028 0 -2.851549153658216 2.772174002341156 0 -3.0894110565472 2.133776500079398 2.492229675140389e-261 -2.64380534751671 2.323753273912784 2.492229675140389e-261 -12.08827064816491 2.089722797161334 0.3965957478434307 -0.41076758548618 0.9248533472873092 2.492229675140389e-261 -0.138458920948939 1.875720941370725 2.492229675140389e-261 -7.09396962501341
-0.5 -0.125 0.5153882032022076 2.726250170281268 0 -2.814792468644733 2.7404134034375 0 -3.05201892797613 2.106324919098973 2.492229675140389e-261 -2.611804583084435 2.295837698625126 2.492229675140389e-261 -11.9477645013046 1.990635102606371 0.4828050735896069 -0.2990280233156833 0.9179152010893901 2.492229675140389e-261 -0.1296341738348603 1.855639353503545 2.492229675140389e-261 -6.993313963091709
-0.5 -0.09375 0.5087131436281158 2.699914724249108 0 -2.784090206177684 2.713595038463237 0 -3.020786716527057 2.083200817127723 2.492229675140389e-261 -2.585110935815476 2.272287777518021 2.492229675140389e-261 -11.82949287209664 1.90805377114458 0.5546771153427386 -0.2062578983466921 0.9122175361601557 2.492229675140389e-261 -0.1224673749938765 1.838711051161407 2.492229675140389e-261 -6.908849915602899
