0	0	0.3989422804013946	0.	0.
0	1	0.2992067102996858	0.0997355701017088	0.
0	2	0.24933892524074858	0.24933892527852045	0.
0	3	0.21817155958690784	0.436343119201565	0.
0	4	0.19635440362893564	0.6545146787812872	0.
0	5	0.17999153666044124	0.8999576833087028	0.
0	6	0.16713499832791393	1.169944988291776	0.
0	7	0.15668906093259655	1.4624312353606639	0.
0	8	0.14798411310322337	1.7758093572180982	0.
0	9	0.1405849074483778	2.1087736116861504	0.
0	10	0.13419468438267704	2.46023588029969	0.
0	11	0.12860323919861366	2.829271262447872	0.
0	12	0.12365696076805228	3.2150809800316607	0.
0	13	0.11924064074075442	3.6169661025157653	0.
0	14	0.1152659563269449	4.034307965965764	0.
0	15	0.1116638950789916	4.46655531572016	0.
0	16	0.10837966277131117	4.9132109095646985	0.
0	17	0.10536911649480218	5.373824489870574	0.
0	18	0.10259624492898463	5.847985527625371	0.
0	19	0.10003133873455322	6.335317704567348	0.
0	20	0.09764964012884052	6.835474411767011	0.
0	21	0.09543033006734827	7.348135035971729	0.
0	22	0.09335575762109537	7.873001864873707	0.
0	23	0.0914108459549738	8.409797484723263	0.
0	24	0.08958262899077993	8.958262573981429	0.
0	25	0.08785988608393641	9.518154018705571	0.
0	26	0.08623285520276971	10.089241857995084	0.
0	27	0.08469298267970139	10.671313671714907	0.
0	28	0.0832327587391514	11.264164591578211	0.
0	29	0.08184554599906665	11.867602133515057	0.
0	30	0.08052545645907892	12.481443769609355	0.
1	0	0.2992067102996858	0.	0.
1	1	0.2742728177594197	0.024933892540266137	0.07480167756144267
1	2	0.2368719789726617	0.13713640890054002	0.11220251637798044
1	3	0.21037971816850637	0.2960899737254723	0.14025314547609272
1	4	0.19090011463564466	0.4908860090540896	0.16362866972719764
1	5	0.17590081991514875	0.7158754298615277	0.18408225344717516
1	6	0.16392086374211995	0.9674545094951326	0.2024904787966435
1	7	0.15407757658153065	1.243066549991633	0.2193646853690311
1	8	0.14580787614388327	1.5407757657469385	0.23503359147115965
1	9	0.1387351060327727	1.8590504207469154	0.249723190939235
1	10	0.13259712861457384	2.1966391787478505	0.26359670155183945
1	11	0.12720537790223824	2.552494725762002	0.2767765366858703
1	12	0.12242039115969364	2.9257236916804814	0.28935728835117946
1	13	0.11813656073326878	3.3155522604851395	0.3014138420306256
1	14	0.11427228251481658	3.7213014734226233	0.31300649254314106
1	15	0.1107633781303153	4.142369999562778	0.32418531615738244
1	16	0.10755860315066411	4.578219396795337	0.33499151276936123
1	17	0.10461647846494511	5.028364473710344	0.3454600161602306
1	18	0.10190302565135534	5.492364904834195	0.35562062279117557
1	19	0.09939011086710475	5.96981871384181	0.3654989907255386
1	20	0.09705421421967055	6.460357009802987	0.37511740196402377
1	21	0.09487550134994285	6.963639682710092	0.38449535326163753
1	22	0.09283711335850091	7.479351844544901	0.39365002032880625
1	23	0.0909246169342508	8.007200857637928	0.4025966270853356
1	24	0.08912557368872444	8.54691383129584	0.41134874268558974
1	25	0.08742919933617464	9.098235495874526	0.41991852283104425
1	26	0.08582609343482796	9.660925667247206	0.4283161907478794
1	27	0.08430801166635853	10.234760575728652	0.43655309598625536
1	28	0.0828676999689785	10.819527124864944	0.4446374667132673
1	29	0.08149874012012531	11.415024659116074	0.452577474398983
1	30	0.08019543146553303	12.021063183501488	0.4603805861078669
2	0	0.24933892524074858	0.	0.
2	1	0.2368719789726617	0.012466946268086879	0.11220251637798044
2	2	0.22232720833491923	0.05610125818131427	0.35530796853565766
2	3	0.20180869261448275	0.17921235250393341	0.49088600914070935
2	4	0.18505623357626502	0.34673694288611046	0.5960758682311349
2	5	0.17158284113248634	0.5488378295427907	0.685195054403386
2	6	0.16056063213313357	0.7803042185291995	0.7639413516944422
2	7	0.15136565052761147	1.0377637034838179	0.8352732248924764
2	8	0.14355909795518465	1.3187995960911834	0.9009621004384245
2	9	0.1368308986955799	1.6215685627733984	0.9621687648597859
2	10	0.1309575319073821	1.9446037361242756	1.0197030294225633
2	11	0.125774234195496	2.286701385108759	1.0741565586455986
2	12	0.12115693960466598	2.6468503631935008	1.1259772738121216
2	13	0.11701039912687698	3.024185546672297	1.1755139834691537
2	14	0.11326020857396327	3.4179555547282376	1.2230442486262971
2	15	0.10984733618596604	3.8275002412879062	1.2687945909819955
2	16	0.10672430172159476	4.252232928442397	1.3129509178281795
2	17	0.10385243785531477	4.691628099983238	1.355669137341546
2	18	0.10119990421266135	5.145211352876971	1.3970812786628493
2	19	0.09874021868004086	5.612551604074864	1.4373003200263756
2	20	0.09645115552203617	6.093254867255846	1.4764238296054444
2	21	0.0943139072650981	6.586959214608552	1.5145367575662583
2	22	0.09231243914806934	7.093330648216822	1.5517136093130404
2	23	0.09043298613430985	7.612059680014436	1.5880201599558106
2	24	0.08866365683055283	8.14285847114155	1.623514823148458
2	25	0.08699411853139746	8.685458418367045	1.658249755353487
2	26	0.08541534586718295	9.23960762350633	1.6922703219705042
2	27	0.08391941083698247	9.805071064922119	1.7256216284058503
2	28	0.0824993243993767	10.381626158590063	1.7583403655379115
2	29	0.08114889393632506	10.969063410017526	1.790461221694624
2	30	0.07986261144120496	11.567184770248375	1.8220158258672026
3	0	0.21817155958690784	0.	0.
3	1	0.21037971816850637	0.0077918414184014965	0.1402531454760927
3	2	0.2018086926144827	0.03350491808047232	0.49088600914070935
3	3	0.1919714928317232	0.09252811677702966	1.0109914235021318
3	4	0.17867666342050614	0.22547641088920034	1.3236390602125956
3	5	0.16697672654823684	0.4009754639732394	1.572369247820694
3	6	0.15702386661771242	0.6099855225142528	1.7858535277841239
3	7	0.14853616202318948	0.8476412511608952	1.976007938830012
3	8	0.14122731585735357	1.1107597131309876	2.1492013981996005
3	9	0.1348654846943867	1.3970421154644985	2.309327448713185
3	10	0.12927125739083617	1.704724617159774	2.458977743209573
3	11	0.1243065236286411	2.032397045464651	2.599982596510247
3	12	0.11986420592792718	2.378897826120336	2.7336924962511078
3	13	0.11586035579010824	2.743248188661857	2.861138131531791
3	14	0.11222835350074456	3.1246084290450438	2.9831270027254613
3	15	0.10891469019562842	3.5222480256589823	3.100307884755543
3	16	0.10587590146662693	3.9355232928031842	3.213208731663463
3	17	0.10307630417996194	4.363861677662927	3.3222676712634147
3	18	0.1004863172226307	4.806749447366569	3.427852711725266
3	19	0.09808119728724282	5.263722235090269	3.53027653393395
3	20	0.09584007655017932	5.7343575898735955	3.6298074938989515
3	21	0.09374522189910399	6.218269014272009	3.7266779595855137
3	22	0.09178145860465776	6.7151011277669	3.8210907320125767
3	23	0.08993571741490611	7.224525696138353	3.9132240632123096
3	24	0.08819667527917392	7.746238336858017	4.003235628849664
3	25	0.08655446782556309	8.27995575928154	4.091265709866528
3	26	0.08500045838101199	8.825413074318964	4.177437617094711
3	27	0.08352704520184191	9.382363256045258	4.26186848166701
3	28	0.08212751320554293	9.950573246542646	4.3446578378224014
3	29	0.08079590236740933	10.529823961130766	4.425897915015209
3	30	0.07952690305974165	11.119908639196229	4.505672612180085
4	0	0.19635440362893564	0.	0.
4	1	0.19090011463564466	0.00545428899329101	0.16362866972719758
